MODEL,ITERATION,NUMBEROFEVENTS,NUMBEROFEDGES,CPP_TIME,ETA_TIME,ETAP_TIME,GETA_TIME,GETAP_TIME,CPP_CES,ETA_CES,ETAP_CES,GETA_CES,GETAP_CES,CPP_TOTALEVENTS,ETA_TOTALEVENTS,ETAP_TOTALEVENTS,GETA_TOTALEVENTS,GETAP_TOTALEVENTS,CPP_AVGTCLEN,ETA_AVGTCLEN,ETAP_AVGTCLEN,GETA_AVGTCLEN,GETAP_AVGTCLEN
13.esg4wsc,20,13,15,500829246,72793,126050,157022,188611,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,21,13,15,500859002,75896,166039,170837,188144,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,22,13,15,500894744,73900,114916,158069,175633,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,23,13,15,500850175,74292,113628,161784,173969,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,24,13,15,500828704,74694,115923,155064,181937,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,25,13,15,500859497,76015,117063,161940,177167,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,26,13,15,500846224,74857,122894,158743,175650,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,27,13,15,500878855,73802,115008,159469,173629,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,28,13,15,500826244,73791,118102,160795,179623,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,29,13,15,500875954,74076,118847,165703,182259,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,30,13,15,500829306,75305,118336,163714,178016,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,31,13,15,500872341,73925,114924,157058,176530,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,32,13,15,500825965,73126,115256,158900,208044,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,33,13,15,500889690,73760,114380,158082,192038,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,34,13,15,500840917,75532,116357,158324,170166,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,35,13,15,500872452,77112,115959,164358,160346,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,36,13,15,500849469,74226,113881,155052,161604,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,37,13,15,500845893,109879,125372,159161,164716,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,38,13,15,500848256,80595,119954,160584,162316,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,39,13,15,500829306,76341,121353,157534,165940,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,40,13,15,500842766,76268,115882,163230,162331,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,41,13,15,500856207,74797,122145,160712,161865,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,42,13,15,500849500,75361,118707,155951,165654,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,43,13,15,500831528,75085,115910,157931,166818,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,44,13,15,500843107,77048,115274,159269,164078,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,45,13,15,500844269,75068,115970,163233,196841,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,46,13,15,500830623,921329,442172,288975,259849,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,47,13,15,500888292,73835,116118,160551,171606,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,48,13,15,500838607,73464,117721,158412,162023,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,49,13,15,500836121,76419,116196,158985,174924,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,50,13,15,500860822,73141,122849,158218,160075,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,51,13,15,500859416,79834,115279,157585,161651,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,52,13,15,500844212,75168,115815,159511,165854,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,53,13,15,500871381,77067,122550,158749,164998,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,54,13,15,500848797,74414,118810,160230,161584,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,55,13,15,500932751,78119,120353,159149,159729,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,56,13,15,500850714,77822,122658,160436,161463,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,57,13,15,500880196,75005,115554,158920,171990,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,58,13,15,500860797,75571,114505,159507,161588,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,59,13,15,500885986,74354,115982,161360,161303,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,60,13,15,500829902,76855,117632,161368,164387,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,61,13,15,500884384,77212,119423,160186,163498,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,62,13,15,500848198,74577,118162,159659,169081,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,63,13,15,500875603,80370,115333,172010,158607,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,64,13,15,500835091,76098,115983,160965,161749,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,65,13,15,500849114,74887,120862,161493,161343,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,66,13,15,500855851,74980,115329,159800,160937,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,67,13,15,500888751,76874,149739,185475,175515,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,68,13,15,500869522,75589,116749,161734,158135,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,69,13,15,500852374,73153,116980,163029,160343,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,70,13,15,500830832,74629,118518,158845,160513,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,71,13,15,500849232,76919,118396,156545,199504,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,72,13,15,500855726,75774,120423,160321,171473,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,73,13,15,500854257,73308,120836,164060,160837,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,74,13,15,500846768,73088,122698,159066,159103,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,75,13,15,500844006,73886,117184,157477,157407,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,76,13,15,500879031,76927,118476,156593,160722,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,77,13,15,500846462,73212,115793,160917,160090,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,78,13,15,500892158,75198,118389,172501,162536,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,79,13,15,500833754,74464,121696,157284,160534,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,80,13,15,500865303,76895,120127,160078,158337,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,81,13,15,500841852,75698,115632,157364,160918,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,82,13,15,500824024,76007,114938,159404,164175,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,83,13,15,500862238,74557,118359,167189,165617,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,84,13,15,500850995,74671,122247,158336,188010,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,85,13,15,500832398,74361,118126,158094,160877,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,86,13,15,500843516,76826,116945,157892,161441,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,87,13,15,500825611,74068,116877,184433,179516,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,88,13,15,500858459,74744,119726,159388,178139,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,89,13,15,500843488,78222,116379,164555,158053,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,90,13,15,500839904,72133,118009,201289,172724,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,91,13,15,500846495,74594,116406,157384,161769,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,92,13,15,500849735,74950,130519,158186,193249,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,93,13,15,500826236,71876,117243,155483,156798,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,94,13,15,500823358,82918,117537,161380,166126,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,95,13,15,500831012,75537,116204,154196,169947,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,96,13,15,500858559,72627,115421,155118,191510,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,97,13,15,500891813,76020,115645,157352,161059,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,98,13,15,500837241,72845,115004,155618,157903,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,99,13,15,500882251,72425,116892,160284,157695,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
13.esg4wsc,100,13,15,500855168,72753,114725,185708,173593,4.00,4.00,4.00,4.00,4.00,24.00,24.00,24.00,24.00,24.00,6.00,6.00,6.00,6.00,6.00
14.esg4wsc,1,13,16,500823903,102072,142416,194298,183719,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,2,13,16,500797016,91846,135660,162895,184047,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,3,13,16,500830862,92454,135855,159048,181405,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,4,13,16,500812819,93664,138376,164940,184342,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,5,13,16,500816255,93454,132373,160749,182103,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,6,13,16,500801615,99218,136137,161428,182558,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,7,13,16,500817449,93507,138248,168208,182617,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,8,13,16,500822280,92279,135013,157415,180008,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,9,13,16,500796762,93124,136808,167084,182699,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,10,13,16,500797476,96852,139571,161647,183882,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,11,13,16,500845211,94242,136413,159686,184596,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,12,13,16,500789084,92976,147707,160927,181727,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,13,13,16,500810926,93469,139001,161987,183186,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,14,13,16,500794975,95507,142054,161386,180399,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,15,13,16,500791520,93199,134908,158737,186961,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,16,13,16,500814771,94570,136649,160246,182328,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,17,13,16,500785845,95622,136442,158717,185546,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,18,13,16,500801969,91219,136239,161598,182080,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,19,13,16,500802953,100487,135885,160489,180481,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,20,13,16,500819155,92174,135645,166369,182609,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,21,13,16,500784820,94490,139112,160787,181519,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,22,13,16,500812706,93851,134745,167123,180952,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,23,13,16,500805617,93454,133786,158882,1205227,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,24,13,16,500840165,91813,138398,157532,179810,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,25,13,16,500822012,91209,134819,163085,188172,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,26,13,16,500844430,91330,133308,160774,184544,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,27,13,16,500790991,97897,135567,161286,181819,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,28,13,16,500841451,92226,135345,164144,180670,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,29,13,16,500813006,91941,140450,162634,181739,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,30,13,16,500837123,91600,135725,163857,180778,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,31,13,16,500794762,92267,136745,157888,178400,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,32,13,16,500844976,91382,134357,159858,180920,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,33,13,16,500813798,93435,144294,158995,185503,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,34,13,16,500836923,91314,135696,159577,181672,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,35,13,16,500786877,91751,142842,161298,182305,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,36,13,16,500843312,91533,136519,163175,186056,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,37,13,16,500812543,88489,137632,159932,176169,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,38,13,16,500840732,92872,134575,161321,187289,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,39,13,16,500804034,90740,134698,162784,181952,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,40,13,16,500810846,97124,135440,160897,183258,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,41,13,16,500810275,90360,136770,167577,182031,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,42,13,16,500800050,93755,137094,157868,179782,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,43,13,16,500790852,91883,135199,167001,180374,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,44,13,16,500815976,91748,137940,157156,180974,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,45,13,16,500795118,90618,135964,156938,182095,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,46,13,16,500856076,105149,163139,187006,204401,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,47,13,16,500797323,93670,138983,162678,184666,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,48,13,16,500798804,92913,141060,160107,181722,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,49,13,16,500817319,92498,134291,159496,185714,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,50,13,16,500801378,91999,136620,159682,181102,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,51,13,16,500805356,94101,133801,158162,185821,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,52,13,16,500811029,91688,138113,160383,182429,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,53,13,16,500813598,97604,145909,159404,179148,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,54,13,16,500788917,110004,136126,166274,180890,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,55,13,16,500801147,92538,137084,159196,184077,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,56,13,16,500826496,94126,136802,165205,182281,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,57,13,16,500771813,89959,135838,160456,1184114,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,58,13,16,500808864,90037,132546,162543,184183,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,59,13,16,500833785,92836,134813,161115,184949,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,60,13,16,500790004,90391,133861,162721,179457,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,61,13,16,500846204,98731,135292,162095,185498,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,62,13,16,500814181,91979,136551,165249,181974,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,63,13,16,500844169,92675,134462,158965,182621,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,64,13,16,500801159,90577,136129,164521,181166,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,65,13,16,500838251,94444,135983,157778,184869,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,66,13,16,500815321,92873,136525,159885,182213,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,67,13,16,500852355,91122,145597,167900,186758,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,68,13,16,500815985,92231,136343,160645,189264,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,69,13,16,500818972,89312,142778,159589,183983,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
14.esg4wsc,70,13,16,500887171,93361,140775,164992,186888,5.00,5.00,5.00,5.00,5.00,27.00,27.00,27.00,27.00,27.00,5.40,5.40,5.40,5.40,5.40
