SEED,ITERATION,NUMBEROFEVENTS,NUMBEROFEDGES,CPP_TIME,ETA_TIME,ETAP_TIME,GETA_TIME,GETAP_TIME,CPP_CES,ETA_CES,ETAP_CES,GETA_CES,GETAP_CES,CPP_TOTALEVENTS,ETA_TOTALEVENTS,ETAP_TOTALEVENTS,GETA_TOTALEVENTS,GETAP_TOTALEVENTS,CPP_AVGTCLEN,ETA_AVGTCLEN,ETAP_AVGTCLEN,GETA_AVGTCLEN,GETAP_AVGTCLEN
6612882712102649577,16,500,793,804520310,213376875,151670025,67173346,59167804,45.00,293.00,215.00,161.00,137.00,1404.00,4326.00,3336.00,2850.00,2552.00,31.20,14.76,15.52,17.70,18.63
3423828152492595934,17,500,802,731018377,339848480,256999424,58259625,52834573,14.00,302.00,228.00,116.00,105.00,1098.00,4310.00,3396.00,2622.00,2462.00,78.43,14.27,14.89,22.60,23.45
827106496449779136,18,500,797,799759341,258986620,193342575,69906138,62167225,32.00,297.00,222.00,149.00,127.00,1176.00,3882.00,3060.00,2618.00,2330.00,36.75,13.07,13.78,17.57,18.35
-3828334125896899777,19,500,802,735698173,320538082,249130263,48621949,42519069,16.00,302.00,230.00,110.00,94.00,1064.00,4070.00,3244.00,2676.00,2360.00,66.50,13.48,14.10,24.33,25.11
8096193644423712330,20,500,799,748541068,247563671,179781671,58259713,50885117,29.00,299.00,223.00,142.00,120.00,1174.00,3724.00,2914.00,2592.00,2348.00,40.48,12.45,13.07,18.25,19.57
4749068102212409936,21,500,796,738398916,205085975,156114795,50103225,47099284,47.00,296.00,217.00,135.00,118.00,1224.00,3834.00,2950.00,2118.00,1926.00,26.04,12.95,13.59,15.69,16.32
9209172998342913280,22,500,798,769307320,217183364,167321289,56334158,51644451,40.00,298.00,218.00,142.00,120.00,1146.00,3606.00,2790.00,2382.00,2150.00,28.65,12.10,12.80,16.77,17.92
-8632725503386845454,23,500,801,740324115,271779591,180005787,50867807,46798792,37.00,301.00,226.00,130.00,113.00,1146.00,3620.00,2868.00,2150.00,1964.00,30.97,12.03,12.69,16.54,17.38
8066857807473687530,24,500,799,683678716,302179096,226638399,52847552,48085863,16.00,299.00,224.00,124.00,109.00,1094.00,4510.00,3518.00,2722.00,2522.00,68.38,15.08,15.71,21.95,23.14
-7291650290086211710,25,500,798,737964215,288817356,217996740,56389109,52637605,16.00,298.00,224.00,126.00,113.00,1174.00,4878.00,3826.00,3002.00,2778.00,73.38,16.37,17.08,23.83,24.58
-4786725236621448824,26,500,794,779616396,207085449,156575141,71059374,57364036,46.00,294.00,219.00,161.00,141.00,1338.00,3822.00,3008.00,2756.00,2510.00,29.09,13.00,13.74,17.12,17.80
-1220380972691317413,27,500,799,750874916,327690122,259849531,62631823,60300591,12.00,299.00,225.00,125.00,111.00,1116.00,4556.00,3584.00,2958.00,2774.00,93.00,15.24,15.93,23.66,24.99
-62500639776443914,28,500,799,759484105,224884440,173918688,56067357,45933339,37.00,299.00,224.00,134.00,116.00,1152.00,3624.00,2866.00,2416.00,2214.00,31.14,12.12,12.79,18.03,19.09
-2580391936489958242,29,500,800,783132657,220515940,163357505,63656318,51363513,38.00,300.00,217.00,145.00,125.00,1138.00,3518.00,2696.00,2282.00,2062.00,29.95,11.73,12.42,15.74,16.50
6450872333365392970,30,500,801,723494366,310484358,241620516,54913965,55774521,16.00,301.00,228.00,113.00,102.00,1120.00,4226.00,3354.00,2356.00,2222.00,70.00,14.04,14.71,20.85,21.78
-5226959947391402956,31,500,799,699446670,279262668,197950170,53045022,48751134,19.00,299.00,214.00,122.00,107.00,1126.00,4294.00,3250.00,2204.00,2046.00,59.26,14.36,15.19,18.07,19.12
-5974358942425029056,32,500,799,730057225,225404537,166129287,60262574,50707645,41.00,299.00,219.00,139.00,118.00,1158.00,3640.00,2840.00,2172.00,1954.00,28.24,12.17,12.97,15.63,16.56
-2634455117924830700,33,500,799,738817147,275255838,191338120,54964056,48435090,27.00,299.00,227.00,128.00,116.00,1180.00,3740.00,2986.00,2318.00,2190.00,43.70,12.51,13.15,18.11,18.88
771701554499723289,34,500,800,718088857,309052861,231524674,62251880,52331322,15.00,300.00,222.00,127.00,110.00,1108.00,4376.00,3392.00,2616.00,2384.00,73.87,14.59,15.28,20.60,21.67
7344036076848097217,35,500,794,717579853,196808759,154036078,57541293,50961165,53.00,294.00,222.00,148.00,129.00,1312.00,3902.00,3096.00,2746.00,2514.00,24.75,13.27,13.95,18.55,19.49
-6056062220847207745,36,500,797,725110292,202432547,144949696,47508772,42546797,53.00,297.00,218.00,135.00,116.00,1180.00,3324.00,2588.00,1914.00,1738.00,22.26,11.19,11.87,14.18,14.98
-6155881158892035306,37,500,799,750586625,242411731,183108692,53863394,47042272,35.00,299.00,220.00,139.00,118.00,1172.00,3780.00,2940.00,2910.00,2620.00,33.49,12.64,13.36,20.94,22.20
-714349334501741012,38,500,798,773627301,216560164,166324274,53633750,47549300,41.00,298.00,220.00,139.00,118.00,1204.00,3688.00,2872.00,2210.00,1986.00,29.37,12.38,13.05,15.90,16.83
5419176662980085573,39,500,799,759727465,270072177,203249006,65266309,56860875,28.00,299.00,230.00,135.00,118.00,1164.00,3832.00,3086.00,2710.00,2448.00,41.57,12.82,13.42,20.07,20.75
2387040934890802701,40,500,799,701465991,291208239,233383736,66140532,61361160,17.00,299.00,227.00,134.00,115.00,1218.00,4514.00,3582.00,3084.00,2796.00,71.65,15.10,15.78,23.01,24.31
-8115573818824168932,41,500,797,798765179,177368678,147755165,67980683,62842511,62.00,297.00,219.00,171.00,139.00,1392.00,3606.00,2826.00,2546.00,2212.00,22.45,12.14,12.90,14.89,15.91
694648864560597666,42,500,798,721823255,197541319,143046165,53620112,45168863,58.00,298.00,218.00,141.00,123.00,1150.00,3164.00,2446.00,1832.00,1656.00,19.83,10.62,11.22,12.99,13.46
-229786891968448118,43,500,798,749336738,240330345,185038306,55953526,50805089,33.00,298.00,224.00,137.00,119.00,1238.00,4006.00,3152.00,2478.00,2254.00,37.52,13.44,14.07,18.09,18.94
-4003304959845266457,44,500,798,734146062,243536392,170423773,52395470,51059649,30.00,298.00,217.00,132.00,119.00,1132.00,3796.00,2912.00,2186.00,2058.00,37.73,12.74,13.42,16.56,17.29
-5296132611307391646,45,500,798,714529487,288240944,212201563,69719307,62592395,21.00,298.00,219.00,136.00,119.00,1206.00,4686.00,3624.00,3004.00,2714.00,57.43,15.72,16.55,22.09,22.81
-6445568522821223688,46,500,803,716793759,251252196,197265906,41752197,38934778,37.00,303.00,228.00,116.00,103.00,1072.00,3460.00,2740.00,2004.00,1866.00,28.97,11.42,12.02,17.28,18.12
-5058524331838553762,47,500,798,727003475,240746677,192409970,58935631,57959985,30.00,298.00,218.00,141.00,120.00,1208.00,3974.00,3084.00,2624.00,2416.00,40.27,13.34,14.15,18.61,20.13
6370432242248109489,48,500,797,713930989,243695880,181382114,52806594,46007426,29.00,297.00,222.00,130.00,109.00,1182.00,3974.00,3118.00,2300.00,2038.00,40.76,13.38,14.05,17.69,18.70
8480333894818108261,49,500,799,740499879,222145772,162146190,52122596,49962833,38.00,299.00,219.00,138.00,117.00,1142.00,3614.00,2802.00,2578.00,2356.00,30.05,12.09,12.79,18.68,20.14
-9137433881829889900,50,500,802,781385790,257854839,200253419,55067042,57427260,30.00,302.00,223.00,135.00,118.00,1140.00,3582.00,2792.00,2334.00,2124.00,38.00,11.86,12.52,17.29,18.00
5253166939532853776,51,500,794,763396325,202703484,149438690,62333663,57070908,53.00,294.00,216.00,153.00,136.00,1296.00,3608.00,2804.00,2272.00,2122.00,24.45,12.27,12.98,14.85,15.60
-1090743624381121809,52,500,799,703785297,277600543,210625762,59690756,54965161,18.00,299.00,226.00,130.00,115.00,1108.00,4354.00,3436.00,2924.00,2694.00,61.56,14.56,15.20,22.49,23.43
6745208472779798378,53,500,801,748402184,312484738,224266458,50140121,41702038,16.00,301.00,221.00,107.00,92.00,1068.00,4236.00,3268.00,2426.00,2208.00,66.75,14.07,14.79,22.67,24.00
-1367055851742250690,54,500,795,752475701,222702719,169990200,62793239,56355646,44.00,295.00,221.00,150.00,128.00,1276.00,3896.00,3074.00,2580.00,2326.00,29.00,13.21,13.91,17.20,18.17
-2453904647101543433,55,500,798,770063084,250180348,180869370,59238242,52866407,30.00,298.00,224.00,134.00,117.00,1176.00,3744.00,2976.00,2240.00,2060.00,39.20,12.56,13.29,16.72,17.61
-2249597949577356851,56,500,799,724173894,223509899,169656127,54550210,50403883,42.00,299.00,227.00,141.00,124.00,1194.00,3568.00,2860.00,2516.00,2332.00,28.43,11.93,12.60,17.84,18.81
3536695685174955511,57,500,793,790554859,202425483,146321000,59677376,53231048,49.00,293.00,212.00,149.00,128.00,1328.00,3956.00,3030.00,2444.00,2212.00,27.10,13.50,14.29,16.40,17.28
-4492865302193358943,58,500,793,758316858,189028225,145231403,54611065,52276085,58.00,293.00,211.00,148.00,121.00,1316.00,3776.00,2876.00,2470.00,2150.00,22.69,12.89,13.63,16.69,17.77
9075708336067492075,59,500,799,723573958,286392916,214971518,53881965,41773610,26.00,299.00,228.00,115.00,98.00,1104.00,3860.00,3090.00,2300.00,2034.00,42.46,12.91,13.55,20.00,20.76
4257285883983675288,60,500,794,750881554,217640229,168261115,56317149,51164418,41.00,294.00,220.00,144.00,122.00,1196.00,3700.00,2916.00,2512.00,2240.00,29.17,12.59,13.25,17.44,18.36
1484901041264664920,61,500,796,703744846,245058299,185620169,54063273,56631783,29.00,296.00,216.00,131.00,113.00,1174.00,4304.00,3310.00,2694.00,2472.00,40.48,14.54,15.32,20.56,21.88
-6518573837563016241,62,500,799,727875579,300114049,225612078,74202855,61670242,16.00,299.00,219.00,134.00,117.00,1180.00,4596.00,3552.00,3008.00,2766.00,73.75,15.37,16.22,22.45,23.64
3065061143212562634,63,500,798,759892016,222829556,167106869,59484023,54538866,38.00,298.00,225.00,141.00,121.00,1200.00,3672.00,2914.00,2214.00,1996.00,31.58,12.32,12.95,15.70,16.50
407324507654738243,64,500,799,763627058,229015755,162860928,61459395,55314650,31.00,299.00,216.00,146.00,130.00,1190.00,3724.00,2844.00,2382.00,2214.00,38.39,12.45,13.17,16.32,17.03
-1264035805023236581,65,500,798,741949707,243933032,174138713,56100897,57565970,33.00,298.00,219.00,138.00,118.00,1164.00,3804.00,2954.00,2376.00,2166.00,35.27,12.77,13.49,17.22,18.36
-3291933309180099654,66,500,798,723460305,278320516,205174705,64694014,57131521,18.00,298.00,221.00,133.00,115.00,1174.00,4658.00,3614.00,2970.00,2724.00,65.22,15.63,16.35,22.33,23.69
-2994281219339997707,67,500,794,792915541,208692487,156117481,47320373,47044194,47.00,294.00,220.00,137.00,113.00,1240.00,3696.00,2932.00,2450.00,2218.00,26.38,12.57,13.33,17.88,19.63
5257999025393701859,68,500,798,754058612,218280157,160963649,62371386,61887153,37.00,298.00,216.00,148.00,127.00,1226.00,3856.00,2966.00,2482.00,2254.00,33.14,12.94,13.73,16.77,17.75
-230357948616472684,69,500,796,741695909,245309507,175033795,62068523,54703989,37.00,296.00,214.00,138.00,118.00,1190.00,4098.00,3144.00,2728.00,2498.00,32.16,13.84,14.69,19.77,21.17
6163643761638337468,70,500,799,751302479,274696355,206222488,51933936,47605803,19.00,299.00,222.00,123.00,107.00,1146.00,4238.00,3298.00,2616.00,2366.00,60.32,14.17,14.86,21.27,22.11
-4156048852279412272,71,500,800,741090571,348529317,262591506,75840203,66454805,12.00,300.00,228.00,132.00,116.00,1146.00,4598.00,3650.00,2846.00,2570.00,95.50,15.33,16.01,21.56,22.16
-1585748561403654861,72,500,799,728378887,263445748,196898525,52554534,48903320,31.00,299.00,231.00,134.00,115.00,1198.00,3920.00,3176.00,2622.00,2376.00,38.65,13.11,13.75,19.57,20.66
2060234359604669530,73,500,801,711223735,349344126,253306658,56755156,60796201,10.00,301.00,220.00,117.00,103.00,1124.00,4504.00,3456.00,3482.00,3306.00,112.40,14.96,15.71,29.76,32.10
7515325228705642256,74,500,799,727959850,250448754,233963259,57440285,51594057,33.00,299.00,234.00,135.00,119.00,1210.00,3874.00,3162.00,2660.00,2452.00,36.67,12.96,13.51,19.70,20.61
-8497494575070701243,75,500,799,733699168,241559515,188760753,48700697,45961651,29.00,299.00,222.00,129.00,117.00,1068.00,3670.00,2862.00,2278.00,2166.00,36.83,12.27,12.89,17.66,18.51
234606082196648977,76,500,794,757765727,201777253,155961113,72416275,64218395,43.00,294.00,222.00,166.00,142.00,1352.00,3934.00,3130.00,2862.00,2566.00,31.44,13.38,14.10,17.24,18.07
1813719369619794632,77,500,798,721622378,224098929,170243890,53347108,48368809,42.00,298.00,219.00,145.00,125.00,1162.00,3624.00,2824.00,2820.00,2638.00,27.67,12.16,12.89,19.45,21.10
-5246208640018876330,78,500,793,831706178,206321712,157358467,63736842,53043153,48.00,293.00,213.00,160.00,129.00,1392.00,4082.00,3126.00,2952.00,2572.00,29.00,13.93,14.68,18.45,19.94
3200856875848184130,79,500,799,782616927,261670054,184139333,57087597,59834725,31.00,299.00,215.00,131.00,118.00,1146.00,3760.00,2868.00,2170.00,2034.00,36.97,12.58,13.34,16.56,17.24
7298864589281652991,80,500,796,729298725,206023361,154546811,46006398,39891511,56.00,296.00,217.00,137.00,110.00,1206.00,3470.00,2700.00,2268.00,1996.00,21.54,11.72,12.44,16.55,18.15
-6783020725760543363,81,500,797,789021729,189610411,133800293,59906010,53882108,57.00,297.00,217.00,154.00,134.00,1230.00,3286.00,2556.00,2070.00,1910.00,21.58,11.06,11.78,13.44,14.25
6591285824875063827,82,500,799,817065359,217142316,160319237,54102983,48364214,49.00,299.00,226.00,139.00,124.00,1196.00,3322.00,2660.00,2030.00,1892.00,24.41,11.11,11.77,14.60,15.26
-8105972902074717386,83,500,797,750500295,232066952,179962207,48797884,41332116,36.00,297.00,220.00,136.00,107.00,1224.00,3966.00,3122.00,2530.00,2188.00,34.00,13.35,14.19,18.60,20.45
132626450553974435,84,500,798,747987625,260785974,189619310,70858038,62558994,27.00,298.00,220.00,148.00,126.00,1198.00,3976.00,3094.00,2642.00,2390.00,44.37,13.34,14.06,17.85,18.97
3459205439454496732,85,500,800,701079703,326017185,235049987,48632455,47230714,8.00,300.00,224.00,117.00,99.00,1100.00,4464.00,3486.00,4006.00,3762.00,137.50,14.88,15.56,34.24,38.00
-3075232958732286162,86,500,800,707085327,341041642,225640915,61702621,50562661,13.00,300.00,220.00,122.00,105.00,1066.00,4330.00,3350.00,3018.00,2710.00,82.00,14.43,15.23,24.74,25.81
3360650644978385304,87,500,803,730804786,282403672,211992854,46884278,43713420,23.00,303.00,227.00,116.00,99.00,1076.00,3790.00,2980.00,2258.00,2066.00,46.78,12.51,13.13,19.47,20.87
5222087330347301447,88,500,798,744482656,227187846,171320444,59399006,57891023,38.00,298.00,223.00,141.00,131.00,1186.00,3724.00,2958.00,2448.00,2328.00,31.21,12.50,13.26,17.36,17.77
4402612512712080013,89,500,800,722340635,289516233,226150713,62041894,56453329,23.00,300.00,233.00,135.00,120.00,1116.00,4108.00,3336.00,2848.00,2644.00,48.52,13.69,14.32,21.10,22.03
-8165377854630153355,90,500,798,757717369,232135257,175140724,50212660,45820893,41.00,298.00,220.00,130.00,111.00,1162.00,3596.00,2804.00,2054.00,1858.00,28.34,12.07,12.75,15.80,16.74
-6447112741759755168,91,500,800,723387553,322259964,242914896,63324947,60547070,11.00,300.00,223.00,128.00,114.00,1142.00,4386.00,3422.00,2974.00,2736.00,103.82,14.62,15.35,23.23,24.00
-1833440479908809638,92,500,796,774422596,215214724,167224076,62582120,54168373,48.00,296.00,225.00,155.00,130.00,1278.00,3588.00,2874.00,2496.00,2228.00,26.63,12.12,12.77,16.10,17.14
-6473337946643453958,93,500,803,725892511,315623028,236570386,54516704,50189577,17.00,303.00,225.00,124.00,108.00,1124.00,4116.00,3210.00,2938.00,2708.00,66.12,13.58,14.27,23.69,25.07
5552083412173108246,94,500,799,703288395,298994723,231309680,65492621,55151282,15.00,299.00,226.00,128.00,108.00,1182.00,4406.00,3474.00,2666.00,2388.00,78.80,14.74,15.37,20.83,22.11
8548879192550456716,95,500,795,723254022,220872653,157050866,82297519,70650221,44.00,295.00,217.00,164.00,144.00,1430.00,4354.00,3362.00,2916.00,2674.00,32.50,14.76,15.49,17.78,18.57
-1171038039699894035,96,500,802,717066558,253131515,196789585,55137566,49526542,32.00,302.00,231.00,133.00,114.00,1134.00,3888.00,3106.00,2376.00,2144.00,35.44,12.87,13.45,17.86,18.81
-113122675777691437,97,500,796,734963858,232763827,169323693,50032227,44757477,33.00,296.00,213.00,136.00,113.00,1190.00,4148.00,3170.00,2702.00,2460.00,36.06,14.01,14.88,19.87,21.77
-9215727942945408986,98,500,798,730696861,230943191,169498789,58386515,50836573,37.00,298.00,222.00,139.00,122.00,1170.00,3720.00,2922.00,2464.00,2244.00,31.62,12.48,13.16,17.73,18.39
7456258830405467549,99,500,796,792362522,198688595,154071371,57094682,51836093,52.00,296.00,221.00,152.00,134.00,1302.00,3788.00,2980.00,2824.00,2614.00,25.04,12.80,13.48,18.58,19.51
3414292580010633270,100,500,802,741299803,279502644,213392103,78510398,64527480,18.00,302.00,230.00,143.00,127.00,1152.00,3926.00,3142.00,2412.00,2232.00,64.00,13.00,13.66,16.87,17.57
1616559729644558779,1,550,879,882765328,316126407,249917294,72487188,65958191,30.00,329.00,249.00,155.00,133.00,1294.00,4244.00,3396.00,2946.00,2648.00,43.13,12.90,13.64,19.01,19.91
5984316251635036432,2,550,877,829260976,302111048,223344907,75230989,66653223,36.00,327.00,243.00,155.00,133.00,1338.00,4442.00,3476.00,2702.00,2438.00,37.17,13.58,14.30,17.43,18.33
-6456932250980192500,3,550,874,892968834,263092892,195344418,81999846,76872662,48.00,324.00,246.00,177.00,147.00,1474.00,4490.00,3596.00,2972.00,2658.00,30.71,13.86,14.62,16.79,18.08
5250573491374366099,4,550,881,808107271,281857246,209585856,48931272,45111069,36.00,331.00,246.00,124.00,107.00,1222.00,3906.00,3068.00,2000.00,1826.00,33.94,11.80,12.47,16.13,17.07
-2077485002123828081,5,550,876,818285676,301794291,245367071,73413657,66264700,29.00,326.00,242.00,149.00,127.00,1290.00,4800.00,3736.00,3108.00,2786.00,44.48,14.72,15.44,20.86,21.94
868320522082632436,6,550,876,818186984,287959455,219150770,87720222,80355992,42.00,326.00,245.00,177.00,152.00,1394.00,4238.00,3382.00,3112.00,2830.00,33.19,13.00,13.80,17.58,18.62
820811884448432299,7,550,880,786079619,363483672,288797073,82995434,75172026,16.00,330.00,254.00,147.00,132.00,1300.00,4876.00,3908.00,3064.00,2860.00,81.25,14.78,15.39,20.84,21.67
8801302765440274951,8,550,881,823664939,353172506,263707040,79886305,74236254,13.00,331.00,251.00,146.00,131.00,1246.00,4448.00,3538.00,2682.00,2484.00,95.85,13.44,14.10,18.37,18.96
-3582642188729763388,9,550,878,759332131,364470071,284447106,67928748,63115564,16.00,328.00,251.00,128.00,112.00,1258.00,5208.00,4160.00,3350.00,2998.00,78.63,15.88,16.57,26.17,26.77
245110298167313555,10,550,879,848943157,285569559,200773384,66971823,61216199,32.00,329.00,233.00,146.00,127.00,1256.00,4266.00,3244.00,2646.00,2462.00,39.25,12.97,13.92,18.12,19.39
-4345752740103630401,11,550,880,820621820,415767351,315592269,72495028,61128523,12.00,330.00,254.00,132.00,112.00,1182.00,4876.00,3916.00,3836.00,3468.00,98.50,14.78,15.42,29.06,30.96
-1212498930254541190,12,550,878,847428975,331854761,238186512,54112950,51000953,29.00,328.00,248.00,137.00,116.00,1242.00,4416.00,3504.00,4118.00,3598.00,42.83,13.46,14.13,30.06,31.02
7968267062231852486,13,550,874,853361276,251209806,183508489,73305665,69861457,48.00,324.00,241.00,175.00,143.00,1458.00,4128.00,3262.00,3254.00,2916.00,30.38,12.74,13.54,18.59,20.39
-2448809111380886243,14,550,878,884060773,245792905,191200796,67111121,58268542,64.00,328.00,245.00,163.00,135.00,1390.00,3974.00,3138.00,2568.00,2270.00,21.72,12.12,12.81,15.75,16.81
-2865079792759441848,15,550,878,880226021,280400623,202681568,54916811,46980898,44.00,328.00,241.00,140.00,122.00,1272.00,3934.00,3064.00,2906.00,2668.00,28.91,11.99,12.71,20.76,21.87
-4962558275481671426,16,550,880,826006056,281207031,218452120,82269144,70738562,42.00,330.00,246.00,183.00,147.00,1386.00,4240.00,3342.00,3894.00,3442.00,33.00,12.85,13.59,21.28,23.41
1582013800284171075,17,550,874,802534806,271652080,197939236,81490953,73180992,50.00,324.00,241.00,170.00,146.00,1368.00,4244.00,3332.00,2812.00,2548.00,27.36,13.10,13.83,16.54,17.45
-8197620105835405914,18,550,878,815521984,276283120,207718727,61164860,54319281,43.00,328.00,239.00,144.00,125.00,1278.00,3988.00,3064.00,2308.00,2092.00,29.72,12.16,12.82,16.03,16.74
610254229943310533,19,550,876,816224249,280960366,205102514,77445548,69687279,35.00,326.00,239.00,160.00,134.00,1378.00,4392.00,3398.00,2888.00,2570.00,39.37,13.47,14.22,18.05,19.18
-517504229006730296,20,550,875,816549226,286015550,201205129,83209068,75733356,33.00,325.00,236.00,173.00,146.00,1452.00,4906.00,3746.00,3314.00,2962.00,44.00,15.10,15.87,19.16,20.29
7587572710272452527,21,550,880,831409984,397680292,304264582,72733385,68947590,15.00,330.00,250.00,136.00,124.00,1224.00,4778.00,3780.00,3196.00,2896.00,81.60,14.48,15.12,23.50,23.35
-8289926401861740123,22,550,879,787914119,376260058,294307787,71146419,66217897,15.00,329.00,252.00,135.00,119.00,1210.00,4988.00,3992.00,3228.00,2974.00,80.67,15.16,15.84,23.91,24.99
7461401834239116988,23,550,876,920212243,257087100,202892969,76976796,71238152,56.00,326.00,246.00,170.00,148.00,1482.00,4096.00,3248.00,2670.00,2402.00,26.46,12.56,13.20,15.71,16.23
